Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Complexity,Syllables,Source,GPT_JA
SPACESHIP,71493,861,3.3699542505606146e-08,3.1080010362748326e-08,5.349776010815019e-06,98,0,0,0,0,0,0,0,0,2,12of12inf,宇宙船
SPACESHIPS,71494,336,1.315104097779752e-08,1.1063105346805886e-08,2.725914389431756e-06,38,0,0,0,0,0,0,0,0,3,12of12inf,宇宙船
SPACESUIT,71495,6,2.3484001746067e-10,2.40947983350544e-10,1.275072661280701e-07,6,0,0,0,0,0,0,0,0,2,12of12inf,宇宙服
SPACESUITS,71496,3,1.17420008730335e-10,1.3112357486098742e-10,9.305734476822373e-08,3,0,0,0,0,0,0,0,0,3,12of12inf,宇宙服
SPACEWALK,71497,4,1.5656001164044664e-10,7.942900355922479e-11,4.669492455039877e-08,4,0,0,0,0,0,0,0,0,2,12of12inf,宇宙遊泳
SPACEWALKED,71498,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,宇宙遊泳をした
SPACEWALKING,71499,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,宇宙遊泳中
SPACEWALKS,71500,8,3.131200232808933e-10,1.3567893571519194e-10,5.6091514003614615e-08,8,0,0,0,0,0,0,0,0,3,12of12inf,宇宙遊泳
SPACEWOMAN,71501,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,女性宇宙飛行士
SPACEWOMEN,71502,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,女性宇宙飛行士
SPACEY,71503,67,2.622380194977481e-09,1.8449790987370783e-09,6.770982095257646e-07,27,0,0,0,0,0,0,0,0,2,12of12inf,スペーシー
SPACIER,71504,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,より広い
SPACIEST,71505,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,最も広い
SPACINESS,71506,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,広々
SPACINESSES,71507,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,広々
SPACING,71508,37842,1.4811359901244457e-06,1.102583703897359e-06,1.6722450576094888e-05,14426,0,0,0,0,0,0,0,0,2,12of12inf,間隔
SPACINGS,71509,489,1.9139461423044605e-08,1.2744923419556376e-08,1.174972407632628e-06,273,0,0,0,0,0,0,0,0,2,12of12inf,スペーシング
SPACIOUS,71510,2657,1.039949877321667e-07,1.144268947362696e-07,1.1633178346282463e-05,1864,0,0,0,0,0,0,0,0,2,12of12inf,広々とした
SPACIOUSLY,71511,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,広々と
SPACIOUSNESS,71512,37,1.4481801076741312e-09,2.0548633604141203e-09,5.643622642891409e-07,31,0,0,0,0,0,0,0,0,3,12of12inf,広さ
SPACIOUSNESSES,71513,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,広さ（複数形）
SPACY,71514,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,スペーシー
SPADE,71515,8625,3.375825250997131e-07,1.7318825316100785e-07,1.66587164116518e-05,674,0,0,0,0,0,0,0,0,1,12of12inf,スコップ
SPADED,71516,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,掘った
SPADEFUL,71517,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,一スコップ分
SPADEFULS,71518,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,一スコップ分（複数形）
SPADES,71519,275,1.0763500800280708e-08,9.943246421195717e-09,1.9684992064249723e-06,136,0,0,0,0,0,0,0,0,1,12of12inf,スペード
SPADEWORK,71520,3,1.17420008730335e-10,6.41500945593497e-11,5.0198476544482344e-08,2,0,0,0,0,0,0,0,0,2,12of12inf,地ならし作業
SPADEWORKS,71521,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,地ならし作業（複数形）
SPADICES,71522,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,肉穂花序（複数形）
SPADING,71523,8,3.131200232808933e-10,1.3935938662002258e-10,6.736082848109665e-08,8,0,0,0,0,0,0,0,0,2,12of12inf,掘削
SPADIX,71524,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,肉穂花序
SPADIXES,71525,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,肉穂花序（複数形）
SPAGHETTI,71526,943,3.69090227442353e-08,6.132346101198336e-08,1.6527713893554944e-05,383,0,0,0,0,0,0,0,0,3,12of12inf,スパゲッティ
SPAGHETTIS,71527,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,スパゲッティ（複数形）
SPAKE,71528,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,12of12inf,話した
SPAM,71529,23435,9.172459681984668e-07,6.287480952278436e-07,1.3826918335379205e-05,8976,2014,0,0,0,0,0,0,0,1,10K_2008,スパム
SPAMMERS,71530,778,3.045092226406688e-08,1.740881698331607e-08,1.064701390468529e-06,542,2014,0,0,0,0,0,0,0,0,10K_2014,スパム送信者
SPAMMING,71531,2382,9.3231486931886e-08,6.245030034559906e-08,2.444841573957247e-06,1753,2014,0,0,0,0,0,0,0,0,10K_2014,スパム送信
SPAN,71532,40835,1.5982820188344098e-06,1.2735188055500322e-06,2.182417414596183e-05,27795,0,0,0,0,0,0,0,0,1,12of12inf,スパン
SPANDEX,71533,2742,1.0732188797952621e-07,1.1427425304692177e-07,1.5143871435917422e-05,484,0,0,0,0,0,0,0,0,2,12of12inf,スパンデックス
SPANDEXES,71534,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,スパンデックス（複数形）
SPANGLE,71535,41,1.604740119314578e-09,2.199985928189447e-09,8.786335198827991e-07,31,0,0,0,0,0,0,0,0,2,12of12inf,スパンコール
SPANGLED,71536,104,4.070560302651613e-09,1.0850273569610048e-08,1.546173266370473e-06,79,0,0,0,0,0,0,0,0,1,12of12inf,スパンコールで飾った
SPANGLES,71537,1,3.914000291011166e-11,1.370041816091885e-11,1.5160532608281133e-08,1,0,0,0,0,0,0,0,0,2,12of12inf,スパンコール
SPANGLING,71538,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,スパンコールで飾ること
SPANIEL,71539,42,1.6438801222246899e-09,9.373025644287166e-10,2.556173939817018e-07,22,0,0,0,0,0,0,0,0,2,12of12inf,スパニエル
SPANIELS,71540,4,1.5656001164044664e-10,2.8439254615883293e-11,3.1470152362881745e-08,1,0,0,0,0,0,0,0,0,2,12of12inf,スパニエル
SPANK,71541,12,4.6968003492134e-10,4.36926964231351e-09,3.296754845059792e-06,4,0,0,0,0,0,0,0,0,1,12of12inf,叩く
SPANKED,71542,1,3.914000291011166e-11,1.7055208022388965e-11,1.8872857333801596e-08,1,0,0,0,0,0,0,0,0,1,12of12inf,叩かれた
SPANKING,71543,7,2.7398002037078165e-10,7.074325005557477e-11,4.68415282879247e-08,4,0,0,0,0,0,0,0,0,2,12of12inf,叩くこと
SPANKINGS,71544,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,叩くこと
SPANKS,71545,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,12of12inf,叩く
SPANNED,71546,2915,1.140931084829755e-07,9.776876456458688e-08,3.193522546389453e-06,2531,0,0,0,0,0,0,0,0,1,12of12inf,広がった
SPANNER,71547,109,4.2662603172021715e-09,2.38573572764849e-09,7.416342122346687e-07,43,0,0,0,0,0,0,0,0,2,12of12inf,スパナ
SPANNERS,71548,39,1.5264601134943544e-09,1.114043547408393e-09,3.868305719224083e-07,33,0,0,0,0,0,0,0,0,2,12of12inf,スパナ
SPANNING,71549,20629,8.074191200326936e-07,5.953409566777193e-07,7.551491223582988e-06,15875,0,0,0,0,0,0,0,0,2,12of12inf,広がる
SPANS,71550,21967,8.597884439264229e-07,5.716706552109467e-07,7.013688636850312e-06,16430,0,0,0,0,0,0,0,0,1,12of12inf,広がり
SPAR,71551,9114,3.567219865227577e-07,3.43921385260145e-07,2.3227843947808783e-05,1541,0,0,0,0,0,0,0,0,1,12of12inf,スパー
SPARE,71552,167148,6.542173206419344e-06,5.3631536968893375e-06,5.97529716143817e-05,44521,0,0,0,0,0,0,0,0,1,12of12inf,予備
SPARED,71553,612,2.3953681780988337e-08,1.8281131597572565e-08,1.4215967380581872e-06,524,0,0,0,0,0,0,0,0,1,12of12inf,節約した
SPARELY,71554,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,節約的に
SPARENESS,71555,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,貧弱さ
SPARENESSES,71556,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,貧弱さ
SPARER,71557,28,1.0959200814831266e-09,6.28749632585495e-10,2.96609793023797e-07,13,0,0,0,0,0,0,0,0,2,12of12inf,節約家
SPARERIBS,71558,17,6.653800494718983e-10,5.712927111821424e-10,1.971460413720612e-07,14,0,0,0,0,0,0,0,0,2,12of12inf,スペアリブ
SPARES,71559,26025,1.018618575735656e-06,9.545098968056878e-07,2.444438171040585e-05,9346,0,0,0,0,0,0,0,0,1,12of12inf,予備品
SPAREST,71560,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,最も予備
SPARING,71561,3306,1.2939684962082916e-07,7.68579517151749e-08,3.1277559163699778e-06,2072,0,0,0,0,0,0,0,0,2,12of12inf,控えめな
SPARINGLY,71562,374,1.4638361088381765e-08,1.4782813767655108e-08,1.3896525303821764e-06,317,0,0,0,0,0,0,0,0,3,12of12inf,控えめに
SPARK,71563,23453,9.179504882508488e-07,6.871944556390127e-07,3.276861204903694e-05,5634,0,0,0,0,0,0,0,0,1,12of12inf,火花
SPARKED,71564,2304,9.017856670489729e-08,1.0448625670247453e-07,4.025037980252841e-06,1827,0,0,0,0,0,0,0,0,1,12of12inf,火をつけた
SPARKIER,71565,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,より輝く
SPARKIEST,71566,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,最も輝く
SPARKING,71567,752,2.9433282188403974e-08,3.2222023684982495e-08,2.2162042811633103e-06,558,0,0,0,0,0,0,0,0,2,12of12inf,火花を出す
SPARKLE,71568,842,3.2955882450314025e-08,4.0060932483659e-08,4.975812401366974e-06,327,0,0,0,0,0,0,0,0,2,12of12inf,輝く
SPARKLED,71569,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,12of12inf,スパークルド
SPARKLER,71570,114,4.461960331752729e-09,2.6538631470145004e-09,6.671726358696862e-07,50,0,0,0,0,0,0,0,0,2,12of12inf,スパークラー
SPARKLERS,71571,15,5.87100043651675e-10,5.977941634317336e-10,2.3446438617558175e-07,11,0,0,0,0,0,0,0,0,2,12of12inf,スパークラーズ
SPARKLES,71572,20,7.82800058202233e-10,4.2948591402879446e-10,1.1878641237044993e-07,18,0,0,0,0,0,0,0,0,2,12of12inf,スパークル
SPARKLING,71573,9904,3.876425888217459e-07,3.58518079948452e-07,1.544537542554458e-05,1857,0,0,0,0,0,0,0,0,2,12of12inf,スパークリング
SPARKS,71574,18440,7.217416536624591e-07,8.206860124065954e-07,3.071295397825709e-05,6037,0,0,0,0,0,0,0,0,1,12of12inf,スパーク
SPARKY,71575,1221,4.7789943553246344e-08,3.7638265694010573e-08,6.315776949398095e-06,138,0,0,0,0,0,0,0,0,2,12of12inf,スパーキー
SPARRED,71576,12,4.6968003492134e-10,3.955298956455061e-10,1.4500264473444765e-07,12,0,0,0,0,0,0,0,0,1,12of12inf,スパード
SPARRING,71577,4,1.5656001164044664e-10,4.4031860880078034e-11,2.7822735959808266e-08,4,0,0,0,0,0,0,0,0,2,12of12inf,スパーリング
SPARROW,71578,2679,1.0485606779618917e-07,1.1501969192711657e-07,9.217941469230124e-06,776,0,0,0,0,0,0,0,0,2,12of12inf,スズメ
SPARROWS,71579,1112,4.3523683236044175e-08,5.687322692615976e-08,9.35463699960647e-06,286,0,0,0,0,0,0,0,0,2,12of12inf,スズメ
SPARS,71580,2167,8.481638630621197e-08,6.4952758246635e-08,1.1407643856377467e-05,569,0,0,0,0,0,0,0,0,1,12of12inf,スパーズ
SPARSE,71581,1685,6.595090490353816e-08,5.6094024840855774e-08,2.374996967018539e-06,1349,0,0,0,0,0,0,0,0,1,12of12inf,希薄な
SPARSELY,71582,1031,4.0353343000325126e-08,5.1340243033936974e-08,5.745034835150882e-06,813,0,0,0,0,0,0,0,0,2,12of12inf,希薄に
SPARSENESS,71583,10,3.914000291011165e-10,3.01315050080605e-10,1.747235284792229e-07,8,0,0,0,0,0,0,0,0,2,12of12inf,希薄さ
SPARSENESSES,71584,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,希薄さ
SPARSER,71585,12,4.6968003492134e-10,1.2225771245711494e-10,6.55193644448148e-08,10,0,0,0,0,0,0,0,0,2,12of12inf,より希薄な
SPARSEST,71586,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,最も希薄な
SPARSITIES,71587,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,希薄性
SPARSITY,71588,11,4.305400320112282e-10,5.7202610557398565e-11,3.288498627292189e-08,4,0,0,0,0,0,0,0,0,3,12of12inf,希薄性
SPARTAN,71589,18422,7.21037133610077e-07,7.483213908079543e-07,3.641399727514028e-05,3291,0,0,0,0,0,0,0,0,2,12of12inf,スパルタン
SPAS,71590,26411,1.033726616858959e-06,9.526140185702332e-07,2.813321073034101e-05,7104,0,0,0,0,0,0,0,0,1,12of12inf,スパ
SPASM,71591,930,3.6400202706403845e-08,2.654249570705673e-08,2.036987493424764e-06,476,0,0,0,0,0,0,0,0,2,12of12inf,けいれん
SPASMODIC,71592,89,3.483460258999938e-09,2.419350880499542e-09,4.3256172168728534e-07,68,0,0,0,0,0,0,0,0,3,12of12inf,けいれん性の
SPASMODICALLY,71593,2,7.828000582022332e-11,7.178746793030391e-12,5.6277758553163755e-09,2,0,0,0,0,0,0,0,0,5,12of12inf,時々起こる
SPASMS,71594,1121,4.3875943262235174e-08,2.9131323266337773e-08,1.938051729330492e-06,659,0,0,0,0,0,0,0,0,1,12of12inf,けいれん
SPASTIC,71595,195,7.632300567471774e-09,3.734563750393399e-09,4.085699085476538e-07,141,0,0,0,0,0,0,0,0,2,12of12inf,痙性の
SPASTICS,71596,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,痙性の人
SPAT,71597,46,1.800440133865136e-09,1.2338127335224387e-09,3.559982679275786e-07,30,0,0,0,0,0,0,0,0,1,12of12inf,叩いた
SPATE,71598,129,5.0490603754044045e-09,4.592126198116713e-09,7.875760091860685e-07,115,0,0,0,0,0,0,0,0,1,12of12inf,大量
SPATES,71599,2,7.828000582022332e-11,1.97665906257905e-11,1.5709712235897178e-08,2,0,0,0,0,0,0,0,0,1,12of12inf,スパッツ（SPATES）
SPATHE,71600,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,12of12inf,肉穂（スパイス）
SPATHES,71601,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,肉穂（スパイス）
SPATIAL,71602,9742,3.813019083503079e-07,2.827582211118472e-07,1.1899471561211716e-05,3257,0,0,0,0,0,0,0,0,2,12of12inf,空間的（スパティアル）
SPATIALLY,71603,1422,5.56570841381788e-08,4.204761341695043e-08,2.107446844944966e-06,928,0,0,0,0,0,0,0,0,3,12of12inf,空間的に（スパティアリー）
SPATS,71604,15,5.87100043651675e-10,5.886847438223341e-10,1.841682113354199e-07,14,0,0,0,0,0,0,0,0,1,12of12inf,スパッツ（SPATS）
SPATTED,71605,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,スパッツした（SPATTED）
SPATTER,71606,114,4.461960331752729e-09,3.7553135567138224e-09,7.170644343744651e-07,63,0,0,0,0,0,0,0,0,2,12of12inf,散らす（SPATTER）
SPATTERED,71607,1,3.914000291011166e-11,3.5033011270904327e-11,3.876663496694357e-08,1,0,0,0,0,0,0,0,0,2,12of12inf,散らした（SPATTERED）
SPATTERING,71608,10,3.914000291011165e-10,1.6638537049066336e-10,1.2359316839936305e-07,10,0,0,0,0,0,0,0,0,3,12of12inf,散らし（SPATTERING）
SPATTERS,71609,35,1.369900101853908e-09,4.233663737247698e-09,1.2773186102500263e-06,17,0,0,0,0,0,0,0,0,2,12of12inf,散らす（SPATTERS）
SPATTING,71610,3,1.17420008730335e-10,5.649724721045081e-12,6.251840991652729e-09,1,0,0,0,0,0,0,0,0,2,12of12inf,散らす（SPATTING）
SPATULA,71611,189,7.3974605500111045e-09,6.671754724256098e-09,8.638298008266903e-07,116,0,0,0,0,0,0,0,0,3,12of12inf,へら（スパチュラ）
SPATULAS,71612,93,3.6400202706403844e-09,4.0734591734909015e-09,1.0973478594260177e-06,54,0,0,0,0,0,0,0,0,3,12of12inf,へら（スパチュラス）
SPAVIN,71613,6,2.3484001746067e-10,7.245767613659367e-11,5.669600988993969e-08,2,0,0,0,0,0,0,0,0,2,12of12inf,スパビン（SPAVIN）
SPAVINED,71614,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,スパビンの（SPAVINED）
SPAVINS,71615,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,スパビン（SPAVINS）
SPAWN,71616,1647,6.44635847929539e-08,1.2072843827043882e-07,2.033603784211193e-05,443,0,0,0,0,0,0,0,0,1,12of12inf,産む（SPAWN）
SPAWNED,71617,1154,4.516756335826887e-08,4.5354134669557714e-08,2.074727505330877e-06,1059,0,0,0,0,0,0,0,0,1,12of12inf,産んだ（SPAWNED）
SPAWNING,71618,554,2.168356161220186e-08,1.720244817378574e-08,1.6879781230726116e-06,372,0,0,0,0,0,0,0,0,2,12of12inf,産卵（SPAWNING）
SPAWNS,71619,102,3.992280296831391e-09,5.633627505434115e-09,1.924612320517816e-06,65,0,0,0,0,0,0,0,0,1,12of12inf,産む（SPAWNS）
SPAY,71620,1039,4.066646302360602e-08,2.9905983776626815e-08,2.5317861790137465e-06,271,0,0,0,0,0,0,0,0,1,12of12inf,避妊手術を施す（SPAY）
SPAYED,71621,22,8.610800640224564e-10,1.3472126885194866e-10,4.856502756295245e-08,11,0,0,0,0,0,0,0,0,1,12of12inf,避妊手術を施した（SPAYED）
SPAYING,71622,174,6.810360506359429e-09,7.1721587590381325e-09,9.451801307589896e-07,96,0,0,0,0,0,0,0,0,3,12of12inf,避妊手術を施す（SPAYING）
SPAYS,71623,17,6.653800494718983e-10,3.9565283916099754e-10,1.4835817878589445e-07,13,0,0,0,0,0,0,0,0,1,12of12inf,避妊手術を施す（SPAYS）
SPEAK,71624,264782,1.0363568250545186e-05,1.648440265926752e-05,6.01324815578996e-05,229912,0,0,0,0,0,0,0,0,1,12of12inf,話す（SPEAK）
SPEAKEASIES,71625,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,スピークイージーズ（SPEAKEASIES）
SPEAKEASY,71626,2791,1.0923974812212165e-07,7.447655968694029e-08,1.0477343724351283e-05,208,0,0,0,0,0,0,0,0,3,12of12inf,スピークイージー（SPEAKEASY）
SPEAKER,71627,22060,8.634284641970633e-07,7.971779861029423e-07,2.2406939978931628e-05,10672,0,0,0,0,0,0,0,0,2,12of12inf,話者（スピーカー）
SPEAKERPHONE,71628,889,3.479546258708927e-08,3.0255391623201855e-08,2.7749793662157524e-06,506,0,0,0,0,0,0,0,0,3,10K_2010,スピーカーホン（SPEAKERPHONE）
SPEAKERPHONES,71629,606,2.3718841763527676e-08,1.6473354642502232e-08,1.7127309309447934e-06,298,0,0,0,0,0,0,0,0,3,10K_2010,スピーカーフォン
SPEAKERS,71630,19736,7.724670974339638e-07,7.515520448724205e-07,2.3338466143344687e-05,7899,0,0,0,0,0,0,0,0,2,12of12inf,スピーカー
SPEAKING,71631,34618,1.3549486207422456e-06,1.1922050831230632e-06,1.5136236738092084e-05,23753,0,0,0,0,0,0,0,0,2,12of12inf,話すこと
SPEAKS,71632,43451,1.7006722664472618e-06,5.261186271708144e-06,6.84422140207433e-05,40471,0,0,0,0,0,0,0,0,1,12of12inf,話す
SPEAR,71633,21171,8.28633001609974e-07,7.550841081359946e-07,4.654242099233687e-05,3691,0,0,0,0,0,0,0,0,1,12of12inf,槍
SPEARED,71634,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,12of12inf,槍で突いた
SPEARFISH,71635,601,2.352314174897711e-08,4.0753204805219066e-08,6.607811241263062e-06,271,0,0,0,0,0,0,0,0,2,12of12inf,カジキ釣り
SPEARFISHED,71636,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,カジキ釣りをした
SPEARFISHES,71637,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,カジキ釣りをする
SPEARFISHING,71638,27,1.0567800785730147e-09,7.17471343451661e-10,2.243923268854989e-07,14,0,0,0,0,0,0,0,0,3,12of12inf,カジキ釣り
SPEARHEAD,71639,2667,1.0438638776126781e-07,1.22481145633571e-07,7.891899527969392e-06,1491,0,0,0,0,0,0,0,0,2,12of12inf,先陣を切る
SPEARHEADED,71640,1962,7.679268570963908e-08,8.360814806727662e-08,3.159747341217694e-06,1856,0,0,0,0,0,0,0,0,3,12of12inf,先陣を切った
SPEARHEADING,71641,933,3.651762271513418e-08,4.230759583810652e-08,2.273030330884389e-06,872,0,0,0,0,0,0,0,0,3,12of12inf,先陣を切っている
SPEARHEADS,71642,201,7.867140584932444e-09,6.174537594331725e-09,6.870823933305208e-07,192,0,0,0,0,0,0,0,0,2,12of12inf,先陣を切る
SPEARING,71643,10,3.914000291011165e-10,3.5683019954667345e-10,2.003176157407196e-07,6,0,0,0,0,0,0,0,0,2,12of12inf,槍で突くこと
SPEARMINT,71644,89,3.483460258999938e-09,3.979943955773211e-09,8.616341492709973e-07,53,0,0,0,0,0,0,0,0,2,12of12inf,スペアミント
SPEARMINTS,71645,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,スペアミント
SPEARS,71646,5077,1.987137947746369e-07,1.365176760416154e-07,7.942079210496028e-06,1353,0,0,0,0,0,0,0,0,1,12of12inf,槍
SPEC,71647,18867,7.384544349050767e-07,5.413326607244645e-07,2.066316679759893e-05,5615,0,0,0,0,0,0,0,0,1,12of12inf,仕様
SPECCED,71648,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,12of12inf,仕様化された
SPECCING,71649,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,仕様化
SPECIAL,71650,6240614,0.0002442576501208,0.0001573683096194,0.0007261168964355,608160,0,0,0,0,0,0,0,0,2,12of12inf,特別な
SPECIALIST,71651,87568,3.427411774832658e-06,2.750674411711333e-06,4.570516172493015e-05,42249,0,0,0,0,0,0,0,0,3,12of12inf,専門家
SPECIALISTS,71652,134865,5.27861649247221e-06,3.924594451008938e-06,3.716137159644739e-05,64163,0,0,0,0,0,0,0,0,3,12of12inf,専門家
SPECIALITIES,71653,852,3.334728247941514e-08,5.2040110067004346e-08,6.2030264103982025e-06,548,0,0,0,0,0,0,0,0,4,12of12inf,専門分野
SPECIALITY,71654,3018,1.18124528782717e-07,1.3972616531846716e-07,6.358897686415257e-06,1857,0,0,0,0,0,0,0,0,5,12of12inf,専門
SPECIALIZATION,71655,10667,4.175064110421611e-07,3.666130858238228e-07,6.939726052062174e-06,8148,0,0,0,0,0,0,0,0,5,12of12inf,専門化
SPECIALIZATIONS,71656,1479,5.7888064304055165e-08,5.3275542762941633e-08,3.076213172490445e-06,911,0,0,0,0,0,0,0,0,5,12of12inf,専門化
SPECIALIZE,71657,36618,1.4332286265624688e-06,1.427439021037874e-06,1.4169077877669783e-05,29269,0,0,0,0,0,0,0,0,3,12of12inf,専門にする
SPECIALIZED,71658,411477,1.6105210977444017e-05,1.4593968379678892e-05,7.975797715425512e-05,179986,0,0,0,0,0,0,0,0,3,12of12inf,専門化された
SPECIALIZES,71659,69708,2.728371322858064e-06,3.3201845256083574e-06,2.582064076604065e-05,47341,0,0,0,0,0,0,0,0,4,12of12inf,専門とする
SPECIALIZING,71660,109028,4.267356237283655e-06,5.173626896435384e-06,3.244920372767197e-05,74971,0,0,0,0,0,0,0,0,4,12of12inf,専門とする
SPECIALLY,71661,79159,3.098283490361529e-06,1.764782568569836e-06,1.648717375511824e-05,44053,0,0,0,0,0,0,0,0,3,12of12inf,特に
SPECIALNESS,71662,59,2.309260171696588e-09,1.8461399152779543e-09,4.582880505140055e-07,35,0,0,0,0,0,0,0,0,3,10K_2018,特別さ
SPECIALS,71663,11512,4.505797135012056e-07,5.136782311008457e-07,1.4962018691389856e-05,6077,0,0,0,0,0,0,0,0,2,12of12inf,特価品
SPECIALTIES,71664,71553,2.80058462822722e-06,2.938590753171274e-06,5.867714496919583e-05,22505,0,0,0,0,0,0,0,0,3,12of12inf,専門性
SPECIALTY,71665,1196680,4.683805868247242e-05,4.379297081633422e-05,0.0002202162609267,200589,0,0,0,0,0,0,0,0,3,12of12inf,専門
SPECIE,71666,2711,1.0610854788931273e-07,6.129353633811323e-08,3.4288079046308286e-06,1228,0,0,0,0,0,0,0,0,2,12of12inf,正貨
SPECIES,71667,94423,3.695716494781474e-06,2.286551769045576e-06,3.084944147414085e-05,28706,0,0,0,0,0,0,0,0,2,12of12inf,種
SPECIFIC,71668,5155996,0.0002018056984445,0.0001678677386198,0.0002087056354014,808672,0,0,0,0,0,0,0,0,3,12of12inf,具体的な
SPECIFICALLY,71669,2297120,8.99092834848757e-05,6.750794380443488e-05,0.0001068693990769,600297,0,0,0,0,0,0,0,0,5,12of12inf,具体的に
SPECIFICATION,71670,135620,5.308167194669344e-06,3.0440980491431814e-06,4.196847836485507e-05,43333,0,0,0,0,0,0,0,0,5,12of12inf,仕様
SPECIFICATIONS,71671,690749,2.7035917870156723e-05,1.6549347709248242e-05,0.000109916779926,186649,0,0,0,0,0,0,0,0,5,12of12inf,仕様書
SPECIFICITIES,71672,537,2.1018181562729963e-08,1.0358927326088096e-08,7.527860114960094e-07,376,0,0,0,0,0,0,0,0,5,12of12inf,特殊性
SPECIFICITY,71673,42020,1.644662922282892e-06,9.567221609951218e-07,1.0767496107725868e-05,25849,0,0,0,0,0,0,0,0,5,12of12inf,特異性
SPECIFICS,71674,19400,7.593160564561663e-07,5.680356067441321e-07,8.306136585903986e-06,15407,0,0,0,0,0,0,0,0,3,12of12inf,詳細
SPECIFIED,71675,8036369,0.0003145435060467,0.0003440338732751,0.0004594684498274,1181519,0,0,0,0,0,0,0,0,3,12of12inf,指定された
SPECIFIERS,71676,645,2.5245301877022025e-08,1.7195385309365393e-08,1.2073253672404505e-06,403,0,0,0,0,0,0,0,0,4,10K_2010,指定子
SPECIFIES,71677,165589,6.48115394188248e-06,5.9342289985468405e-06,3.2119158623226935e-05,105647,0,0,0,0,0,0,0,0,3,12of12inf,指定する
SPECIFY,71678,520714,2.0380747475335884e-05,1.0296068683828964e-05,4.106038663075197e-05,176930,0,0,0,0,0,0,0,0,3,12of12inf,指定する
SPECIFYING,71679,310160,1.2139663302600234e-05,5.312796218265975e-06,2.5635663626928845e-05,111979,0,0,0,0,0,0,0,0,4,12of12inf,指定する
